46|69|91|183|183|183|"Wet"|"149033902"|"92046739"
0|0|0|0|15|30||"148902816"|"92013499"
0|15|30|183|183|183|"Wet"|"148902816"|"92013500"
0|0|0|0|15|30||"148905042"|"92015445"
0|15|30|183|183|183|"Wet"|"148905042"|"92015446"
0|0|0|183|183|183|"Wet"|"148913616"|"92022924"
46||76|183|183|183||"148909071"|"92018815"
0|0|0|30|46|61||"148909071"|"92018816"
30|46|61|46||76|"Wet"|"148909071"|"92018817"
0|0|0|46|69|91||"149033907"|"92046744"
46|69|91|183|183|183|"Wet"|"149033907"|"92046745"
61||76|183|183|183||"148910707"|"92020163"
0|0|0|46|54|61||"148910707"|"92020164"
46|54|61|61||76|"Wet"|"148910707"|"92020165"
61||91|183|183|183||"148905089"|"92015533"
0|0|0|46|61|76||"148905089"|"92015534"
46|61|76|61||91|"Wet"|"148905089"|"92015535"
0|0|0|183|183|183|"Wet"|"148906160"|"92016443"
0|0|0|183|183|183|"Wet"|"148908946"|"92018766"
30||46|183|183|183||"148903264"|"92013957"
0|0|0|15|23|30||"148903264"|"92013958"
15|23|30|30||46|"Wet"|"148903264"|"92013959"
30||61|183|183|183||"148907622"|"92017634"
0|0|0|15|31|46||"148907622"|"92017635"
15|31|46|30||61|"Wet"|"148907622"|"92017636"
0|0|0|30|46|61||"148913318"|"92022631"
30|46|61|183|183|183|"Wet"|"148913318"|"92022632"
0|0|0|0|15|30||"148910532"|"92019924"
0|15|30|183|183|183|"Wet"|"148910532"|"92019925"
0|0|0|183|183|183|"Wet"|"148911150"|"92020598"
0|0|0|183|183|183|"Wet"|"148904529"|"92015016"
46||76|183|183|183||"148912544"|"92021990"
0|0|0|30|46|61||"148912544"|"92021991"
30|46|61|46||76|"Wet"|"148912544"|"92021992"
30||46|183|183|183||"148903078"|"92013806"
0|0|0|15|23|30||"148903078"|"92013807"
15|23|30|30||46|"Wet"|"148903078"|"92013808"
61||91|183|183|183||"148908051"|"92018034"
0|0|0|46|61|76||"148908051"|"92018035"
46|61|76|61||91|"Wet"|"148908051"|"92018036"
30||61|183|183|183||"148903712"|"92014408"
0|0|0|15|31|46||"148903712"|"92014409"
15|31|46|30||61|"Wet"|"148903712"|"92014410"
30||46|183|183|183||"148911835"|"92021269"
0|0|0|15|23|30||"148911835"|"92021270"
15|23|30|30||46|"Wet"|"148911835"|"92021271"
0|0|0|0|15|30||"148909461"|"92019101"
0|15|30|183|183|183|"Wet"|"148909461"|"92019102"
0|0|0|183|183|183|"Wet"|"148913430"|"92022774"
0|0|0|46|54|61||"148912880"|"92022252"
46|54|61|183|183|183|"Wet"|"148912880"|"92022253"
61||107|183|183|183||"148910803"|"92020273"
0|0|0|46|69|91||"148910803"|"92020274"
46|69|91|61||107|"Wet"|"148910803"|"92020275"
0|0|0|0|23|46||"149034280"|"92047058"
0|23|46|183|183|183|"Wet"|"149034280"|"92047059"
30||46|183|183|183||"148909219"|"92018935"
0|0|0|15|23|30||"148909219"|"92018936"
15|23|30|30||46|"Wet"|"148909219"|"92018937"
30||46|183|183|183||"148902652"|"92013283"
0|0|0|15|23|30||"148902652"|"92013284"
15|23|30|30||46|"Wet"|"148902652"|"92013285"
61||91|183|183|183||"148905460"|"92015847"
0|0|0|46|61|76||"148905460"|"92015848"
46|61|76|61||91|"Wet"|"148905460"|"92015849"
30||46|183|183|183||"148912089"|"92021564"
0|0|0|15|23|30||"148912089"|"92021565"
15|23|30|30||46|"Wet"|"148912089"|"92021566"
61||107|183|183|183||"148913503"|"92022818"
0|0|0|46|69|91||"148913503"|"92022819"
46|69|91|61||107|"Wet"|"148913503"|"92022820"
61||107|183|183|183||"148910191"|"92019664"
0|0|0|46|69|91||"148910191"|"92019665"
46|69|91|61||107|"Wet"|"148910191"|"92019666"
0|0|0|30|61|91||"149034285"|"92047062"
30|61|91|183|183|183|"Wet"|"149034285"|"92047063"
0|0|0|183|183|183|"Wet"|"148904299"|"92014849"
0|0|0|0|15|30||"148910538"|"92019932"
0|15|30|183|183|183|"Wet"|"148910538"|"92019933"
0|0|0|183|183|183|"Wet"|"148907668"|"92017704"
0|0|0|30|46|61||"148911213"|"92020664"
30|46|61|183|183|183|"Wet"|"148911213"|"92020665"
46||76|183|183|183||"148905059"|"92015476"
0|0|0|30|46|61||"148905059"|"92015477"
30|46|61|46||76|"Wet"|"148905059"|"92015478"
0|0|0|0|15|30||"148903016"|"92013760"
0|15|30|183|183|183|"Wet"|"148903016"|"92013761"
61||107|183|183|183||"148908375"|"92018349"
0|0|0|46|69|91||"148908375"|"92018350"
46|69|91|61||107|"Wet"|"148908375"|"92018351"
0|0|0|183|183|183|"Wet"|"148904998"|"92015420"
0|0|0|183|183|183|"Wet"|"148902869"|"92013573"
30||46|183|183|183||"148909792"|"92019320"
0|0|0|15|23|30||"148909792"|"92019321"
15|23|30|30||46|"Wet"|"148909792"|"92019322"
0|0|0|183|183|183|"Wet"|"148903320"|"92014002"
0|0|0|183|183|183|"Wet"|"148914035"|"92023316"
61||91|183|183|183||"148906800"|"92016971"
0|0|0|46|61|76||"148906800"|"92016972"
46|61|76|61||91|"Wet"|"148906800"|"92016973"
0|0|0|183|183|183|"Wet"|"148910738"|"92020215"
30||46|183|183|183||"148903686"|"92014369"
0|0|0|15|23|30||"148903686"|"92014370"
15|23|30|30||46|"Wet"|"148903686"|"92014371"
61||91|183|183|183||"148905643"|"92016042"
0|0|0|46|61|76||"148905643"|"92016043"
46|61|76|61||91|"Wet"|"148905643"|"92016044"
61||91|183|183|183||"148907937"|"92017899"
0|0|0|46|61|76||"148907937"|"92017900"
46|61|76|61||91|"Wet"|"148907937"|"92017901"
61||107|183|183|183||"148904366"|"92014857"
0|0|0|46|69|91||"148904366"|"92014858"
46|69|91|61||107|"Wet"|"148904366"|"92014859"
0|0|0|15|31|46||"148907212"|"92017207"
15|31|46|183|183|183|"Wet"|"148907212"|"92017208"
0|0|0|30|53|76||"148910239"|"92019678"
30|53|76|183|183|183|"Wet"|"148910239"|"92019679"
0|0|0|46|61|76||"148909526"|"92019139"
46|61|76|183|183|183|"Wet"|"148909526"|"92019140"
61||91|183|183|183||"148903653"|"92014330"
0|0|0|46|61|76||"148903653"|"92014331"
46|61|76|61||91|"Wet"|"148903653"|"92014332"
0|0|0|183|183|183|"Wet"|"148910458"|"92019844"
61||107|183|183|183||"148911345"|"92020834"
0|0|0|46|69|91||"148911345"|"92020835"
46|69|91|61||107|"Wet"|"148911345"|"92020836"
61||107|183|183|183||"148903089"|"92013827"
0|0|0|46|69|91||"148903089"|"92013828"
46|69|91|61||107|"Wet"|"148903089"|"92013829"
30||61|183|183|183||"148911056"|"92020554"
0|0|0|15|31|46||"148911056"|"92020555"
15|31|46|30||61|"Wet"|"148911056"|"92020556"
0|0|0|183|183|183|"Wet"|"148908927"|"92018748"
61||91|183|183|183||"148903436"|"92014128"
0|0|0|46|61|76||"148903436"|"92014129"
46|61|76|61||91|"Wet"|"148903436"|"92014130"
30||61|183|183|183||"148908103"|"92018109"
0|0|0|15|31|46||"148908103"|"92018110"
15|31|46|30||61|"Wet"|"148908103"|"92018111"
30||46|183|183|183||"148906676"|"92016825"
0|0|0|15|23|30||"148906676"|"92016826"
15|23|30|30||46|"Wet"|"148906676"|"92016827"
0|0|0|0|15|30||"148907775"|"92017789"
0|15|30|183|183|183|"Wet"|"148907775"|"92017790"
0|0|0|183|183|183|"Wet"|"148904111"|"92014733"
0|0|0|0|15|30||"148909638"|"92019212"
0|15|30|183|183|183|"Wet"|"148909638"|"92019213"
46||76|183|183|183||"148906335"|"92016555"
0|0|0|30|46|61||"148906335"|"92016556"
30|46|61|46||76|"Wet"|"148906335"|"92016557"
30||46|183|183|183||"148903317"|"92013996"
0|0|0|15|23|30||"148903317"|"92013997"
15|23|30|30||46|"Wet"|"148903317"|"92013998"
30||61|183|183|183||"148903708"|"92014399"
0|0|0|15|31|46||"148903708"|"92014400"
15|31|46|30||61|"Wet"|"148903708"|"92014401"
0|0|0|183|183|183|"Wet"|"148909479"|"92019108"
0|0|0|183|183|183|"Wet"|"149034230"|"92047020"
61||91|183|183|183||"149036661"|"92048062"
0|0|0|46|61|76||"149036661"|"92048063"
46|61|76|61||91|"Wet"|"149036661"|"92048064"
46||76|183|183|183||"148911410"|"92020940"
0|0|0|30|46|61||"148911410"|"92020941"
30|46|61|46||76|"Wet"|"148911410"|"92020942"
0|0|0|46|54|61||"148912665"|"92022069"
46|54|61|183|183|183|"Wet"|"148912665"|"92022070"
0|0|0|0|15|30||"148913310"|"92022621"
0|15|30|183|183|183|"Wet"|"148913310"|"92022622"
0|0|0|183|183|183|"Wet"|"148910765"|"92020237"
0|0|0|183|183|183|"Wet"|"148905691"|"92016098"
0|0|0|183|183|183|"Wet"|"149033975"|"92046833"
30||46|183|183|183||"148913383"|"92022703"
0|0|0|15|23|30||"148913383"|"92022704"
15|23|30|30||46|"Wet"|"148913383"|"92022705"
0|0|0|183|183|183|"Wet"|"148903447"|"92014140"
0|0|0|183|183|183|"Wet"|"148906314"|"92016519"
30||46|183|183|183||"148912824"|"92022184"
0|0|0|15|23|30||"148912824"|"92022185"
15|23|30|30||46|"Wet"|"148912824"|"92022186"
76||122|183|183|183||"149036289"|"92047909"
0|0|0|61|84|107||"149036289"|"92047910"
61|84|107|76||122|"Wet"|"149036289"|"92047911"
0|0|0|0|23|46||"148911620"|"92021162"
0|23|46|183|183|183|"Wet"|"148911620"|"92021163"
0|0|0|183|183|183|"Wet"|"149033849"|"92046683"
0|0|0|183|183|183|"Wet"|"149035221"|"92047480"
30||46|183|183|183||"148913160"|"92022503"
0|0|0|15|23|30||"148913160"|"92022504"
15|23|30|30||46|"Wet"|"148913160"|"92022505"
0|0|0|183|183|183|"Wet"|"148913900"|"92023234"
61||107|183|183|183||"148907690"|"92017713"
0|0|0|46|69|91||"148907690"|"92017714"
46|69|91|61||107|"Wet"|"148907690"|"92017715"
61||91|183|183|183||"148911948"|"92021406"
0|0|0|46|61|76||"148911948"|"92021407"
46|61|76|61||91|"Wet"|"148911948"|"92021408"
30||46|183|183|183||"148907337"|"92017423"
0|0|0|15|23|30||"148907337"|"92017424"
15|23|30|30||46|"Wet"|"148907337"|"92017425"
76||122|183|183|183||"149036318"|"92047939"
0|0|0|61|84|107||"149036318"|"92047940"
61|84|107|76||122|"Wet"|"149036318"|"92047941"
61||91|183|183|183||"148911848"|"92021296"
0|0|0|46|61|76||"148911848"|"92021297"
46|61|76|61||91|"Wet"|"148911848"|"92021298"
0|0|0|183|183|183|"Wet"|"148902717"|"92013388"
61||91|183|183|183||"149033860"|"92046703"
0|0|0|46|61|76||"149033860"|"92046704"
46|61|76|61||91|"Wet"|"149033860"|"92046705"
0|0|0|183|183|183|"Wet"|"148913626"|"92022933"
0|0|0|0|23|46||"148911693"|"92021205"
0|23|46|183|183|183|"Wet"|"148911693"|"92021206"
46||76|183|183|183||"148904467"|"92014996"
0|0|0|30|46|61||"148904467"|"92014997"
30|46|61|46||76|"Wet"|"148904467"|"92014998"
30||61|183|183|183||"148907126"|"92017144"
0|0|0|15|31|46||"148907126"|"92017145"
15|31|46|30||61|"Wet"|"148907126"|"92017146"
0|0|0|183|183|183|"Wet"|"148909901"|"92019408"
61||91|183|183|183||"148905596"|"92015997"
0|0|0|46|61|76||"148905596"|"92015998"
46|61|76|61||91|"Wet"|"148905596"|"92015999"
61||91|183|183|183||"148904955"|"92015396"
0|0|0|46|61|76||"148904955"|"92015397"
46|61|76|61||91|"Wet"|"148904955"|"92015398"
61||91|183|183|183||"148907424"|"92017488"
0|0|0|46|61|76||"148907424"|"92017489"
46|61|76|61||91|"Wet"|"148907424"|"92017490"
0|0|0|183|183|183|"Wet"|"148904109"|"92014731"
0|0|0|183|183|183|"Wet"|"148914174"|"92023432"
61||91|183|183|183||"148911231"|"92020693"
0|0|0|46|61|76||"148911231"|"92020694"
46|61|76|61||91|"Wet"|"148911231"|"92020695"
0|0|0|183|183|183|"Wet"|"148908941"|"92018761"
0|0|0|183|183|183|"Wet"|"148902969"|"92013709"
61||107|183|183|183||"148911307"|"92020791"
0|0|0|46|69|91||"148911307"|"92020792"
46|69|91|61||107|"Wet"|"148911307"|"92020793"
30||61|183|183|183||"148910661"|"92020110"
0|0|0|15|31|46||"148910661"|"92020111"
15|31|46|30||61|"Wet"|"148910661"|"92020112"
0|0|0|183|183|183|"Wet"|"148912654"|"92022055"
61||76|183|183|183||"148911547"|"92021111"
0|0|0|46|54|61||"148911547"|"92021112"
46|54|61|61||76|"Wet"|"148911547"|"92021113"
30||61|183|183|183||"148910074"|"92019529"
0|0|0|15|31|46||"148910074"|"92019530"
15|31|46|30||61|"Wet"|"148910074"|"92019531"
61||91|183|183|183||"148905501"|"92015901"
0|0|0|46|61|76||"148905501"|"92015902"
46|61|76|61||91|"Wet"|"148905501"|"92015903"
0|0|0|30|46|61||"148912569"|"92022025"
30|46|61|183|183|183|"Wet"|"148912569"|"92022026"
0|0|0|30|61|91||"149034292"|"92047072"
30|61|91|183|183|183|"Wet"|"149034292"|"92047073"
30||46|183|183|183||"148903508"|"92014217"
0|0|0|15|23|30||"148903508"|"92014218"
15|23|30|30||46|"Wet"|"148903508"|"92014219"
0|0|0|46|61|76||"148908355"|"92018326"
46|61|76|183|183|183|"Wet"|"148908355"|"92018327"
61||91|183|183|183||"148913652"|"92022956"
0|0|0|46|61|76||"148913652"|"92022957"
46|61|76|61||91|"Wet"|"148913652"|"92022958"
0|0|0|0|15|30||"148910534"|"92019926"
0|0|0|15|23|30||"148907266"|"92017307"
15|23|30|30||46|"Wet"|"148907266"|"92017308"
0|0|0|15|31|46||"148911435"|"92020965"
15|31|46|183|183|183|"Wet"|"148911435"|"92020966"
0|0|0|183|183|183|"Wet"|"148906316"|"92016521"
0|0|0|30|46|61||"148913191"|"92022538"
30|46|61|183|183|183|"Wet"|"148913191"|"92022539"
61||91|183|183|183||"148903420"|"92014101"
0|0|0|46|61|76||"148903420"|"92014102"
46|61|76|61||91|"Wet"|"148903420"|"92014103"
0|0|0|183|183|183|"Wet"|"148905524"|"92015934"
183||183|183|183|183||"149036308"|"92047933"
0|0|0|0|23|46||"149036308"|"92047934"
0|23|46|183||183|"Wet"|"149036308"|"92047935"
46||76|183|183|183||"148903452"|"92014145"
0|0|0|30|46|61||"148903452"|"92014146"
30|46|61|46||76|"Wet"|"148903452"|"92014147"
0|0|0|183|183|183|"Wet"|"148909904"|"92019411"
61||91|183|183|183||"148907451"|"92017515"
0|0|0|46|61|76||"148907451"|"92017516"
46|61|76|61||91|"Wet"|"148907451"|"92017517"
0|0|0|183|183|183|"Wet"|"148907324"|"92017399"
0|0|0|46|61|76||"148902532"|"92013235"
46|61|76|183|183|183|"Wet"|"148902532"|"92013236"
61||91|183|183|183||"148908152"|"92018136"
0|0|0|46|61|76||"148908152"|"92018137"
46|61|76|61||91|"Wet"|"148908152"|"92018138"
0|0|0|183|183|183|"Wet"|"148905962"|"92016329"
0|0|0|183|183|183|"Wet"|"148903581"|"92014280"
0|0|0|183|183|183|"Wet"|"148913518"|"92022833"
30||46|183|183|183||"148902459"|"92013182"
0|0|0|15|23|30||"148902459"|"92013183"
15|23|30|30||46|"Wet"|"148902459"|"92013184"
30||61|183|183|183||"148904457"|"92014978"
0|0|0|15|31|46||"148904457"|"92014979"
15|31|46|30||61|"Wet"|"148904457"|"92014980"
30||46|183|183|183||"148908242"|"92018223"
0|0|0|15|23|30||"148908242"|"92018224"
15|23|30|30||46|"Wet"|"148908242"|"92018225"
0|0|0|183|183|183|"Wet"|"148912149"|"92021644"
30||46|183|183|183||"148908516"|"92018438"
0|0|0|15|23|30||"148908516"|"92018439"
15|23|30|30||46|"Wet"|"148908516"|"92018440"
61||107|183|183|183||"148907692"|"92017719"
0|0|0|46|69|91||"148907692"|"92017720"
46|69|91|61||107|"Wet"|"148907692"|"92017721"
46||76|183|183|183||"148909068"|"92018809"
0|0|0|30|46|61||"148909068"|"92018810"
30|46|61|46||76|"Wet"|"148909068"|"92018811"
61||91|183|183|183||"148903651"|"92014324"
0|0|0|46|61|76||"148903651"|"92014325"
46|61|76|61||91|"Wet"|"148903651"|"92014326"
30||46|183|183|183||"148906564"|"92016747"
0|0|0|15|23|30||"148906564"|"92016748"
15|23|30|30||46|"Wet"|"148906564"|"92016749"
0|0|0|183|183|183|"Wet"|"148911539"|"92021098"
30||46|183|183|183||"148913402"|"92022745"
0|0|0|15|23|30||"148913402"|"92022746"
15|23|30|30||46|"Wet"|"148913402"|"92022747"
61||91|183|183|183||"148902106"|"92013024"
0|0|0|46|61|76||"148902106"|"92013025"
46|61|76|61||91|"Wet"|"148902106"|"92013026"
0|0|0|183|183|183|"Wet"|"148902960"|"92013701"
46||76|183|183|183||"148906680"|"92016834"
0|0|0|30|46|61||"148906680"|"92016835"
30|46|61|46||76|"Wet"|"148906680"|"92016836"
30||46|183|183|183||"148904273"|"92014817"
0|0|0|15|23|30||"148904273"|"92014818"
15|23|30|30||46|"Wet"|"148904273"|"92014819"
61||76|183|183|183||"149034242"|"92047037"
0|0|0|46|54|61||"149034242"|"92047038"
46|54|61|61||76|"Wet"|"149034242"|"92047039"
0|0|0|30|46|61||"148902897"|"92013619"
30|46|61|183|183|183|"Wet"|"148902897"|"92013620"
30||46|183|183|183||"148912906"|"92022307"
0|0|0|15|23|30||"148912906"|"92022308"
15|23|30|30||46|"Wet"|"148912906"|"92022309"
0|0|0|183|183|183|"Wet"|"148911727"|"92021213"
0|0|0|183|183|183|"Wet"|"148902970"|"92013710"
0|0|0|183|183|183|"Wet"|"148909477"|"92019106"
30||46|183|183|183||"148910859"|"92020330"
0|0|0|15|23|30||"148910859"|"92020331"
15|23|30|30||46|"Wet"|"148910859"|"92020332"
0|0|0|183|183|183|"Wet"|"149033839"|"92046674"
30||46|183|183|183||"148903684"|"92014366"
0|0|0|15|23|30||"148903684"|"92014367"
15|23|30|30||46|"Wet"|"148903684"|"92014368"
0|0|0|15|31|46||"148910408"|"92019821"
15|31|46|183|183|183|"Wet"|"148910408"|"92019822"
0|0|0|30|61|91||"148905211"|"92015634"
30|61|91|183|183|183|"Wet"|"148905211"|"92015635"
30||61|183|183|183||"148912821"|"92022178"
0|0|0|15|31|46||"148912821"|"92022179"
15|31|46|30||61|"Wet"|"148912821"|"92022180"
0|0|0|183|183|183|"Wet"|"148902523"|"92013225"
30||61|183|183|183||"148902742"|"92013435"
0|0|0|15|31|46||"148902742"|"92013436"
15|31|46|30||61|"Wet"|"148902742"|"92013437"
30||46|183|183|183||"148910925"|"92020426"
0|0|0|15|23|30||"148910925"|"92020427"
15|23|30|30||46|"Wet"|"148910925"|"92020428"
30||46|183|183|183||"148905804"|"92016215"
0|0|0|15|23|30||"148905804"|"92016216"
15|23|30|30||46|"Wet"|"148905804"|"92016217"
0|0|0|0|15|30||"148909635"|"92019208"
0|15|30|183|183|183|"Wet"|"148909635"|"92019209"
30||46|183|183|183||"148903262"|"92013951"
0|0|0|15|23|30||"148903262"|"92013952"
15|23|30|30||46|"Wet"|"148903262"|"92013953"
61||91|183|183|183||"148912215"|"92021707"
0|0|0|46|61|76||"148912215"|"92021708"
46|61|76|61||91|"Wet"|"148912215"|"92021709"
61||91|183|183|183||"148911487"|"92021036"
0|0|0|46|61|76||"148911487"|"92021037"
46|61|76|61||91|"Wet"|"148911487"|"92021038"
61||107|183|183|183||"148904660"|"92015140"
0|0|0|46|69|91||"148904660"|"92015141"
46|69|91|61||107|"Wet"|"148904660"|"92015142"
61||91|183|183|183||"148904664"|"92015143"
0|0|0|46|61|76||"148904664"|"92015144"
0|15|30|183|183|183|"Wet"|"148910534"|"92019927"
0|0|0|183|183|183|"Wet"|"148902842"|"92013546"
30||61|183|183|183||"148912011"|"92021471"
0|0|0|15|31|46||"148912011"|"92021472"
15|31|46|30||61|"Wet"|"148912011"|"92021473"
30||46|183|183|183||"148909796"|"92019329"
0|0|0|15|23|30||"148909796"|"92019330"
15|23|30|30||46|"Wet"|"148909796"|"92019331"
0|0|0|30|53|76||"148904604"|"92015084"
30|53|76|183|183|183|"Wet"|"148904604"|"92015085"
61||91|183|183|183||"149035727"|"92047653"
0|0|0|46|61|76||"149035727"|"92047654"
46|61|76|61||91|"Wet"|"149035727"|"92047655"
30||46|183|183|183||"148905986"|"92016365"
0|0|0|15|23|30||"148905986"|"92016366"
15|23|30|30||46|"Wet"|"148905986"|"92016367"
0|0|0|183|183|183|"Wet"|"148911536"|"92021095"
0|0|0|183|183|183|"Wet"|"148905387"|"92015777"
61||107|183|183|183||"148910505"|"92019885"
0|0|0|46|69|91||"148910505"|"92019886"
46|69|91|61||107|"Wet"|"148910505"|"92019887"
30||46|183|183|183||"148905606"|"92016015"
0|0|0|15|23|30||"148905606"|"92016016"
15|23|30|30||46|"Wet"|"148905606"|"92016017"
0|0|0|183|183|183|"Wet"|"148911146"|"92020594"
30||61|183|183|183||"148913688"|"92023001"
0|0|0|15|31|46||"148913688"|"92023002"
15|31|46|30||61|"Wet"|"148913688"|"92023003"
61||91|183|183|183||"148908677"|"92018597"
0|0|0|46|61|76||"148908677"|"92018598"
46|61|76|61||91|"Wet"|"148908677"|"92018599"
0|0|0|46|61|76||"148908352"|"92018324"
46|61|76|183|183|183|"Wet"|"148908352"|"92018325"
30||46|183|183|183||"148904542"|"92015042"
0|0|0|15|23|30||"148904542"|"92015043"
15|23|30|30||46|"Wet"|"148904542"|"92015044"
0|0|0|183|183|183|"Wet"|"148909682"|"92019255"
0|0|0|0|15|30||"148912639"|"92022037"
0|15|30|183|183|183|"Wet"|"148912639"|"92022038"
30||46|183|183|183||"148903510"|"92014223"
0|0|0|15|23|30||"148903510"|"92014224"
15|23|30|30||46|"Wet"|"148903510"|"92014225"
0|0|0|183|183|183|"Wet"|"148907664"|"92017701"
46||76|183|183|183||"148908657"|"92018585"
0|0|0|30|46|61||"148908657"|"92018586"
30|46|61|46||76|"Wet"|"148908657"|"92018587"
0|0|0|30|46|61||"148902979"|"92013719"
30|46|61|183|183|183|"Wet"|"148902979"|"92013720"
0|0|0|183|183|183|"Wet"|"148905772"|"92016184"
61||91|183|183|183||"148912411"|"92021908"
0|0|0|46|61|76||"148912411"|"92021909"
46|61|76|61||91|"Wet"|"148912411"|"92021910"
0|0|0|0|92|183||"148912728"|"92022094"
0|92|183|183|183|183|"Wet"|"148912728"|"92022095"
46|61|76|61||91|"Wet"|"148907023"|"92017111"
61||91|183|183|183||"148907023"|"92017112"
0|0|0|46|61|76||"148907023"|"92017113"
30||46|183|183|183||"148913859"|"92023206"
0|0|0|15|23|30||"148913859"|"92023207"
15|23|30|30||46|"Wet"|"148913859"|"92023208"
0|0|0|183|183|183|"Wet"|"148902778"|"92013477"
0|0|0|0|23|46||"149033986"|"92046844"
0|23|46|183|183|183|"Wet"|"149033986"|"92046845"
0|0|0|183|183|183|"Wet"|"148903946"|"92014647"
30||46|183|183|183||"148905746"|"92016157"
0|0|0|15|23|30||"148905746"|"92016158"
15|23|30|30||46|"Wet"|"148905746"|"92016159"
0|0|0|183|183|183|"Wet"|"148908326"|"92018308"
0|0|0|0|15|30||"148912802"|"92022141"
0|15|30|183|183|183|"Wet"|"148912802"|"92022142"
30|46|61|183|183|183|"Wet"|"148902852"|"92013556"
0|0|0|30|46|61||"148902852"|"92013555"
0|0|0|183|183|183|"Wet"|"148910745"|"92020222"
76||122|183|183|183||"149035586"|"92047615"
0|0|0|61|84|107||"149035586"|"92047616"
61|84|107|76||122|"Wet"|"149035586"|"92047617"
30||61|183|183|183||"148902739"|"92013426"
0|0|0|15|31|46||"148902739"|"92013427"
15|31|46|30||61|"Wet"|"148902739"|"92013428"
30||46|183|183|183||"148904730"|"92015231"
0|0|0|15|23|30||"148904730"|"92015232"
15|23|30|30||46|"Wet"|"148904730"|"92015233"
0|0|0|15|31|46||"148910523"|"92019916"
15|31|46|183|183|183|"Wet"|"148910523"|"92019917"
30||61|183|183|183||"148904688"|"92015162"
0|0|0|15|31|46||"148904688"|"92015163"
15|31|46|30||61|"Wet"|"148904688"|"92015164"
0|0|0|183|183|183|"Wet"|"148910453"|"92019839"
61||91|183|183|183||"148904959"|"92015402"
0|0|0|46|61|76||"148904959"|"92015403"
46|61|76|61||91|"Wet"|"148904959"|"92015404"
0|0|0|15|31|46||"148912454"|"92021928"
15|31|46|183|183|183|"Wet"|"148912454"|"92021929"
0|0|0|183|183|183|"Wet"|"148905260"|"92015689"
61||76|183|183|183||"149034197"|"92047010"
0|0|0|46|54|61||"149034197"|"92047011"
46|54|61|61||76|"Wet"|"149034197"|"92047012"
30|46|61|46||76|"Wet"|"148912536"|"92021975"
46||76|183|183|183||"148912536"|"92021976"
0|0|0|30|46|61||"148912536"|"92021977"
0|0|0|30|46|61||"148909176"|"92018875"
30|46|61|46||76|"Wet"|"148909176"|"92018876"
46||76|183|183|183||"148909176"|"92018877"
61||107|183|183|183||"148909848"|"92019368"
0|0|0|46|69|91||"148909848"|"92019369"
46|69|91|61||107|"Wet"|"148909848"|"92019370"
61||107|183|183|183||"148910672"|"92020128"
0|0|0|46|69|91||"148910672"|"92020129"
46|69|91|61||107|"Wet"|"148910672"|"92020130"
61||76|183|183|183||"148911283"|"92020770"
0|0|0|46|54|61||"148911283"|"92020771"
46|54|61|61||76|"Wet"|"148911283"|"92020772"
30||46|183|183|183||"148907505"|"92017551"
0|0|0|15|23|30||"148907505"|"92017552"
15|23|30|30||46|"Wet"|"148907505"|"92017553"
61||91|183|183|183||"148903140"|"92013887"
0|0|0|46|61|76||"148903140"|"92013888"
46|61|76|61||91|"Wet"|"148903140"|"92013889"
0|0|0|15|31|46||"148902194"|"92013097"
15|31|46|183|183|183|"Wet"|"148902194"|"92013098"
0|0|0|0|15|30||"148906373"|"92016604"
0|15|30|183|183|183|"Wet"|"148906373"|"92016605"
30||61|183|183|183||"148910355"|"92019755"
0|0|0|15|31|46||"148910355"|"92019756"
15|31|46|30||61|"Wet"|"148910355"|"92019757"
61||91|183|183|183||"149036248"|"92047892"
0|0|0|46|61|76||"149036248"|"92047893"
46|61|76|61||91|"Wet"|"149036248"|"92047894"
0|0|0|183|183|183|"Wet"|"149030529"|"92044945"
46||76|183|183|183||"148905789"|"92016212"
0|0|0|30|46|61||"148905789"|"92016213"
30|46|61|46||76|"Wet"|"148905789"|"92016214"
61||107|183|183|183||"148910642"|"92020071"
0|0|0|46|69|91||"148910642"|"92020072"
46|69|91|61||107|"Wet"|"148910642"|"92020073"
0|0|0|183|183|183|"Wet"|"148910764"|"92020236"
30||46|183|183|183||"148908322"|"92018304"
0|0|0|15|23|30||"148908322"|"92018305"
15|23|30|30||46|"Wet"|"148908322"|"92018306"
61||91|183|183|183||"148910712"|"92020172"
0|0|0|46|61|76||"148910712"|"92020173"
46|61|76|61||91|"Wet"|"148910712"|"92020174"
0|0|0|0|23|46||"148911688"|"92021199"
0|23|46|183|183|183|"Wet"|"148911688"|"92021200"
61||91|183|183|183||"148905175"|"92015590"
0|0|0|46|61|76||"148905175"|"92015591"
46|61|76|61||91|"Wet"|"148905175"|"92015592"
76||122|183|183|183||"148912284"|"92021785"
0|0|0|61|84|107||"148912284"|"92021786"
61|84|107|76||122|"Wet"|"148912284"|"92021787"
0|0|0|183|183|183|"Wet"|"148906519"|"92016735"
0|0|0|183|183|183|"Wet"|"148908259"|"92018252"
0|0|0|183|183|183|"Wet"|"148904288"|"92014839"
0|0|0|0|15|30||"148912808"|"92022151"
0|15|30|183|183|183|"Wet"|"148912808"|"92022152"
30||61|183|183|183||"148912015"|"92021477"
0|0|0|15|31|46||"148912015"|"92021478"
15|31|46|30||61|"Wet"|"148912015"|"92021479"
0|0|0|30|46|61||"149033896"|"92046732"
30|46|61|183|183|183|"Wet"|"149033896"|"92046733"
