"Silt loam"||"80859324"|"82285297"
"Very fine sandy loam"||"80922653"|"82349978"
"Silt loam"||"80924287"|"82351622"
"Silt loam"||"80858886"|"82284855"
"Loam"||"80857260"|"82283224"
"Fine sandy loam"||"80859862"|"82285837"
"Loam"||"80861732"|"82287712"
"Clay"||"80861233"|"82287212"
"Silty clay"||"80858912"|"82284881"
"Fine sandy loam"||"80856989"|"82282953"
"Fine sandy loam"||"80858699"|"82284668"
"Sand"||"80858550"|"82284519"
"Silt loam"||"80857127"|"82283091"
"Sandy loam"||"80857615"|"82283583"
"Silt loam"||"80861805"|"82287785"
"Sand"||"80856809"|"82282772"
"Fine sandy loam"||"80861117"|"82287095"
"Sandy loam"||"80861474"|"82287454"
"Clay"||"80860357"|"82286333"
"Loam"||"80857536"|"82283504"
"Fine sandy loam"||"80856040"|"82282000"
"Loam"||"80856443"|"82282404"
"Sandy loam"||"80855796"|"82281756"
"Fine sandy loam"||"80859311"|"82285283"
"Silt loam"||"80858132"|"82284101"
"Silt loam"||"80860601"|"82286577"
|"Unweathered bedrock"|"80857834"|"82283802"
"Loamy very fine sand"||"80861139"|"82287117"
"Clay"||"80858365"|"82284334"
"Sandy loam"||"80856842"|"82282805"
"Loam"||"80861647"|"82287627"
"Loam"||"80856557"|"82282518"
"Loamy sand"||"80856177"|"82282138"
"Loam"||"80858480"|"82284449"
"Silt loam"||"80855670"|"82281630"
"Fine sandy loam"||"80860738"|"82286714"
"Sandy loam"||"80858313"|"82284282"
"Fine sandy loam"||"80854985"|"82280943"
|"Unweathered bedrock"|"80859543"|"82285517"
"Sandy loam"||"80860893"|"82286870"
"Sandy loam"||"80860760"|"82286736"
"Sandy loam"||"80923643"|"82350978"
"Loamy sand"||"80920868"|"82348148"
|"Unweathered bedrock"|"80924023"|"82351358"
"Sandy loam"||"80858997"|"82284966"
"Fine sandy loam"||"80859884"|"82285859"
"Sandy loam"||"80857074"|"82283038"
"Sandy loam"||"80857463"|"82283431"
|"Unweathered bedrock"|"80858814"|"82284783"
"Silty clay loam"||"80855486"|"82281446"
"Sandy loam"||"80924059"|"82351394"
"Fine sandy loam"||"80859762"|"82285737"
"Sandy loam"||"80857685"|"82283653"
"Loam"||"80860377"|"82286353"
"Loam"||"80860158"|"82286133"
"Loamy fine sand"||"80859470"|"82285444"
|"Unweathered bedrock"|"80857219"|"82283183"
"Silt loam"||"80858868"|"82284837"
"Fine sandy loam"||"80858509"|"82284478"
"Coarse sand"||"80856916"|"82282880"
"Silt loam"||"80859700"|"82285674"
"Silt loam"||"80860128"|"82286103"
"Coarse sandy loam"||"80922618"|"82349941"
"Loam"||"80859689"|"82285663"
"Fine sandy loam"||"80856770"|"82282733"
"Sand"||"80922683"|"82350009"
"Loamy sand"||"80857591"|"82283559"
"Coarse sand"||"80861220"|"82287198"
"Coarse sandy loam"||"80855578"|"82281538"
"Silt loam"||"80856417"|"82282378"
"Fine sandy loam"||"80923960"|"82351295"
"Sandy loam"||"80855944"|"82281904"
"Sand"||"80854998"|"82280957"
"Fine sandy loam"||"80857062"|"82283026"
"Loamy sand"||"80922799"|"82350128"
"Sandy loam"||"80858813"|"82284782"
"Fine sandy loam"||"80860904"|"82286881"
"Sandy loam"||"80860577"|"82286553"
"Loamy fine sand"||"80857500"|"82283468"
"Silt loam"||"80859398"|"82285372"
"Fine sandy loam"||"80860461"|"82286437"
"Sand"||"80857622"|"82283590"
"Fine sandy loam"||"80859522"|"82285496"
"Silty clay loam"||"80858339"|"82284308"
"Loam"||"80858923"|"82284892"
"Sandy loam"||"80859332"|"82285305"
"Clay"||"80856384"|"82282345"
"Fine sandy loam"||"80857950"|"82283919"
"Loam"||"80860017"|"82285992"
"Fine sandy loam"||"80861284"|"82287263"
"Silty clay loam"||"80855759"|"82281719"
"Sandy loam"||"80860734"|"82286710"
"Silt loam"||"80861658"|"82287638"
"Fine sandy loam"||"80857537"|"82283505"
"Fine sandy loam"||"80861379"|"82287359"
"Sandy loam"||"80857293"|"82283257"
"Sandy loam"||"80861367"|"82287347"
"Loamy sand"||"80920879"|"82348159"
"Coarse sand"||"80859100"|"82285069"
"Fine sandy loam"||"80923424"|"82350756"
"Silt loam"||"80861842"|"82287822"
"Loamy fine sand"||"80855114"|"82281073"
"Silty clay loam"||"80860322"|"82286298"
"Silt loam"||"80861222"|"82287200"
"Loamy sand"||"80860978"|"82286955"
"Fine sandy loam"||"80855589"|"82281549"
"Sand"||"80857053"|"82283017"
"Fine sandy loam"||"80858376"|"82284345"
"Silt loam"||"80859481"|"82285455"
"Fine sandy loam"||"80859932"|"82285907"
"Loam"||"80857000"|"82282964"
"Loamy very fine sand"||"80859939"|"82285914"
"Fine sandy loam"||"80922642"|"82349966"
"Fine sandy loam"||"80858412"|"82284381"
|"Muck"|"80856520"|"82282481"
"Sand"||"80861336"|"82287315"
"Loamy sand"||"80861336"|"82287316"
"Loamy sand"||"80861065"|"82287042"
"Silt loam"||"80858169"|"82284138"
"Sandy loam"||"80860635"|"82286611"
"Sand"||"80856061"|"82282021"
"Fine sandy loam"||"80922629"|"82349952"
"Very fine sandy loam"||"80857341"|"82283306"
"Loam"||"80855785"|"82281745"
"Fine sandy loam"||"80857938"|"82283907"
|"Mucky peat"|"80855449"|"82281409"
"Loam"||"80861295"|"82287274"
"Silt loam"||"80857190"|"82283154"
"Sandy loam"||"80858029"|"82283998"
"Sand"||"80854946"|"82280904"
"Loam"||"80857731"|"82283699"
"Silt loam"||"80855718"|"82281678"
"Very fine sand"||"80861263"|"82287242"
"Silt loam"||"80855618"|"82281578"
"Fine sandy loam"||"80858894"|"82284863"
"Loamy fine sand"||"80856822"|"82282785"
"Loamy very fine sand"||"80922861"|"82350190"
"Loam"||"80861003"|"82286980"
"Silt loam"||"80860575"|"82286551"
"Fine sandy loam"||"80855048"|"82281007"
"Loamy coarse sand"||"80859274"|"82285245"
"Loam"||"80924265"|"82351600"
"Sandy loam"||"80923444"|"82350777"
"Loam"||"80857707"|"82283675"
|"Mucky peat"|"80861854"|"82287834"
"Silty clay loam"||"80861076"|"82287053"
"Silt loam"||"80860149"|"82286124"
"Silt loam"||"80855333"|"82281293"
"Silt loam"||"80858180"|"82284149"
"Silt loam"||"80855238"|"82281198"
"Silt loam"||"80859574"|"82285548"
"Coarse sand"||"80923663"|"82350998"
"Sandy loam"||"80860176"|"82286151"
"Silt loam"||"80855475"|"82281435"
"Silt loam"||"80859343"|"82285317"
"Silt loam"||"80861888"|"82287868"
"Fine sandy loam"||"80855660"|"82281620"
"Loam"||"80855153"|"82281112"
"Silty clay loam"||"80856335"|"82282296"
"Loam"||"80854988"|"82280946"
"Fine sandy loam"||"80858580"|"82284549"
"Fine sandy loam"||"80861663"|"82287643"
"Loamy coarse sand"||"80855150"|"82281109"
"Fine sandy loam"||"80856725"|"82282688"
|"Mucky peat"|"80856847"|"82282810"
"Fine sandy loam"||"80857978"|"82283947"
"Sandy loam"||"80855838"|"82281798"
"Fine sandy loam"||"80860336"|"82286312"
"Loam"||"80861286"|"82287265"
"Sandy loam"||"80857756"|"82283724"
"Loam"||"80855047"|"82281006"
|"Muck"|"80855825"|"82281785"
"Coarse sand"||"80860985"|"82286962"
"Fine sandy loam"||"80858706"|"82284675"
"Loamy sand"||"80857627"|"82283595"
"Loam"||"80859046"|"82285015"
"Silt loam"||"80856680"|"82282643"
"Loamy sand"||"80858878"|"82284847"
|"Mucky peat"|"80855448"|"82281408"
"Very fine sandy loam"||"80861882"|"82287862"
"Sand"||"80922848"|"82350177"
"Silty clay loam"||"80861312"|"82287291"
"Silt loam"||"80856409"|"82282370"
"Silt loam"||"80857242"|"82283206"
"Fine sand"||"80857889"|"82283857"
"Fine sandy loam"||"80924009"|"82351344"
"Sandy loam"||"80857730"|"82283698"
"Fine sandy loam"||"80859033"|"82285002"
"Loam"||"80858732"|"82284701"
"Loam"||"80857060"|"82283024"
"Silt loam"||"80922637"|"82349960"
"Loam"||"80858983"|"82284952"
"Loam"||"80861204"|"82287182"
|"Unweathered bedrock"|"80858632"|"82284601"
"Silty clay"||"80856324"|"82282285"
|"Unweathered bedrock"|"80855804"|"82281764"
"Sand"||"80855021"|"82280980"
"Fine sandy loam"||"80859835"|"82285810"
"Loamy sand"||"80859471"|"82285445"
"Silt loam"||"80856564"|"82282525"
"Sandy loam"||"80922707"|"82350035"
"Fine sandy loam"||"80857420"|"82283388"
|"Unweathered bedrock"|"80858233"|"82284202"
"Sand"||"80922891"|"82350220"
"Sandy loam"||"80855509"|"82281469"
"Very fine sandy loam"||"80860447"|"82286423"
"Loamy sand"||"80855989"|"82281949"
"Fine sandy loam"||"80861642"|"82287622"
|"Mucky peat"|"80859316"|"82285289"
"Loamy sand"||"80857601"|"82283569"
"Fine sandy loam"||"80854918"|"82280876"
"Silt loam"||"80859651"|"82285625"
"Fine sandy loam"||"80858764"|"82284733"
"Silt loam"||"80861493"|"82287473"
"Loam"||"80861787"|"82287767"
"Fine sandy loam"||"80858963"|"82284932"
"Silt loam"||"80858551"|"82284520"
"Loam"||"80858525"|"82284494"
"Coarse sand"||"80859170"|"82285140"
"Silt loam"||"80856628"|"82282590"
"Sand"||"80860964"|"82286941"
"Loam"||"80861940"|"82287920"
"Coarse sand"||"80857408"|"82283376"
"Loamy fine sand"||"80859824"|"82285799"
"Loamy sand"||"80857503"|"82283471"
"Loamy fine sand"||"80855010"|"82280969"
"Fine sandy loam"||"80922659"|"82349984"
"Fine sandy loam"||"80860774"|"82286750"
"Silty clay"||"80861444"|"82287424"
"Silty clay"||"80855551"|"82281511"
|"Unweathered bedrock"|"80856440"|"82282401"
"Fine sandy loam"||"80860484"|"82286460"
"Silt loam"||"80857451"|"82283419"
"Fine sandy loam"||"80860046"|"82286021"
"Silt loam"||"80856543"|"82282504"
"Fine sandy loam"||"80855741"|"82281701"
|"Peat"|"80861861"|"82287841"
"Loamy fine sand"||"80859097"|"82285066"
"Silt loam"||"80859608"|"82285582"
"Fine sandy loam"||"80858065"|"82284034"
"Very fine sandy loam"||"80859364"|"82285338"
"Loam"||"80855298"|"82281258"
"Loamy sand"||"80854907"|"82280865"
"Sand"||"80861101"|"82287079"
"Coarse sand"||"80924030"|"82351365"
"Fine sandy loam"||"80860933"|"82286910"
"Silt loam"||"80857209"|"82283173"
"Fine sandy loam"||"80858532"|"82284501"
"Silty clay loam"||"80857962"|"82283931"
"Fine sandy loam"||"80858994"|"82284963"
"Loam"||"80858306"|"82284275"
"Fine sandy loam"||"80924042"|"82351377"
|"Mucky peat"|"80859754"|"82285728"
"Coarse sand"||"80855997"|"82281957"
"Loamy fine sand"||"80861355"|"82287335"
"Fine sandy loam"||"80856070"|"82282030"
"Fine sandy loam"||"80858981"|"82284950"
"Loam"||"80858775"|"82284744"
"Silt loam"||"80860192"|"82286167"
"Fine sandy loam"||"80857461"|"82283429"
"Loamy sand"||"80860468"|"82286444"
"Fine sandy loam"||"80856357"|"82282318"
"Sandy loam"||"80857002"|"82282966"
"Coarse sand"||"80856300"|"82282261"
"Silt loam"||"80855679"|"82281639"
"Very fine sand"||"80860284"|"82286260"
|"Muck"|"80859682"|"82285656"
"Silty clay loam"||"80856026"|"82281986"
"Fine sandy loam"||"80859109"|"82285079"
"Fine sandy loam"||"80855923"|"82281883"
"Coarse sandy loam"||"80859213"|"82285183"
|"Peat"|"80857261"|"82283225"
"Silt loam"||"80856659"|"82282622"
"Silty clay loam"||"80855971"|"82281931"
"Silt loam"||"80858107"|"82284076"
"Silt"||"80922811"|"82350140"
"Fine sandy loam"||"80923687"|"82351022"
"Sandy loam"||"80924275"|"82351610"
"Fine sandy loam"||"80920904"|"82348185"
"Fine sandy loam"||"80858326"|"82284295"
"Sandy loam"||"80858421"|"82284390"
"Fine sandy loam"||"80856544"|"82282505"
"Very fine sandy loam"||"80859286"|"82285257"
"Loam"||"80859656"|"82285630"
"Fine sandy loam"||"80860630"|"82286606"
"Coarse sand"||"80861068"|"82287045"
"Loamy fine sand"||"80861275"|"82287254"
"Clay loam"||"80859974"|"82285949"
"Fine sandy loam"||"80923410"|"82350742"
"Very fine sandy loam"||"80856817"|"82282780"
"Silty clay"||"80858222"|"82284191"
"Loamy fine sand"||"80923708"|"82351043"
"Coarse sandy loam"||"80857936"|"82283905"
"Fine sandy loam"||"80860617"|"82286593"
"Fine sandy loam"||"80857065"|"82283029"
"Sand"||"80859730"|"82285704"
"Sandy loam"||"80861907"|"82287887"
"Loam"||"80855382"|"82281342"
"Silt loam"||"80861746"|"82287726"
"Fine sandy loam"||"80857076"|"82283040"
"Silty clay loam"||"80860531"|"82286507"
"Coarse sand"||"80861105"|"82287083"
"Loamy very fine sand"||"80859327"|"82285300"
"Sandy loam"||"80854939"|"82280897"
"Silt loam"||"80855309"|"82281269"
"Loamy sand"||"80920878"|"82348158"
"Sandy loam"||"80860922"|"82286899"
"Silt loam"||"80856586"|"82282548"
|"Unweathered bedrock"|"80856374"|"82282335"
"Loam"||"80857693"|"82283661"
"Silt loam"||"80855700"|"82281660"
"Fine sandy loam"||"80855084"|"82281043"
"Loam"||"80857347"|"82283313"
"Sandy loam"||"80860410"|"82286386"
"Fine sandy loam"||"80857623"|"82283591"
"Loam"||"80924249"|"82351584"
"Coarse sandy loam"||"80857867"|"82283835"
"Coarse sand"||"80856184"|"82282145"
"Loamy fine sand"||"80859645"|"82285619"
"Fine sandy loam"||"80858368"|"82284337"
"Fine sandy loam"||"80858970"|"82284939"
"Loam"||"80861506"|"82287486"
"Sand"||"80855113"|"82281072"
"Silt loam"||"80859909"|"82285884"
"Sandy loam"||"80856891"|"82282854"
"Very fine sandy loam"||"80856416"|"82282377"
"Silty clay loam"||"80858210"|"82284179"
"Silt loam"||"80859972"|"82285947"
"Coarse sand"||"80860099"|"82286074"
"Silt loam"||"80859604"|"82285578"
"Loamy sand"||"80854911"|"82280869"
"Sandy loam"||"80857609"|"82283577"
"Very fine sandy loam"||"80859654"|"82285628"
"Loam"||"80861163"|"82287141"
"Loamy sand"||"80860677"|"82286653"
"Loamy very fine sand"||"80861331"|"82287310"
"Silt loam"||"80924200"|"82351535"
"Sandy loam"||"80856003"|"82281963"
"Loam"||"80855243"|"82281203"
"Silt loam"||"80861722"|"82287702"
"Sandy loam"||"80859886"|"82285861"
"Sandy loam"||"80860309"|"82286285"
"Silt loam"||"80856371"|"82282332"
"Loam"||"80859424"|"82285398"
"Loam"||"80859043"|"82285012"
"Clay loam"||"80856463"|"82282424"
"Sandy loam"||"80860862"|"82286839"
"Coarse sand"||"80857776"|"82283744"
"Fine sandy loam"||"80856066"|"82282026"
"Sand"||"80857501"|"82283469"
"Very fine sandy loam"||"80859411"|"82285385"
"Sandy loam"||"80857088"|"82283052"
"Silt loam"||"80860171"|"82286146"
"Silt loam"||"80923722"|"82351057"
"Sandy loam"||"80855981"|"82281941"
"Fine sandy loam"||"80920844"|"82348123"
"Fine sandy loam"||"80861393"|"82287373"
"Sandy loam"||"80860092"|"82286067"
"Coarse sand"||"80857620"|"82283588"
"Fine sandy loam"||"80857766"|"82283734"
"Fine sandy loam"||"80857465"|"82283433"
"Fine sandy loam"||"80860888"|"82286865"
"Loamy sand"||"80860311"|"82286287"
"Loam"||"80857121"|"82283085"
|"Mucky peat"|"80861078"|"82287055"
"Fine sandy loam"||"80856765"|"82282728"
"Sandy loam"||"80923976"|"82351311"
"Silty clay"||"80858340"|"82284309"
"Fine sandy loam"||"80860810"|"82286787"
"Silt loam"||"80859860"|"82285835"
"Silty clay loam"||"80859849"|"82285824"
"Silt loam"||"80861161"|"82287139"
"Fine sandy loam"||"80858870"|"82284839"
"Silt loam"||"80855665"|"82281625"
"Fine sandy loam"||"80857985"|"82283954"
"Loamy fine sand"||"80855264"|"82281224"
|"Unweathered bedrock"|"80856562"|"82282523"
"Loamy sand"||"80860518"|"82286494"
"Coarse sandy loam"||"80857757"|"82283725"
"Coarse sand"||"80923710"|"82351045"
"Fine sandy loam"||"80860640"|"82286616"
"Fine sandy loam"||"80856794"|"82282757"
"Loamy sand"||"80858746"|"82284715"
"Coarse sand"||"80857269"|"82283233"
"Silt loam"||"80861852"|"82287832"
"Loamy sand"||"80857839"|"82283807"
"Fine sandy loam"||"80861649"|"82287629"
"Silt loam"||"80858219"|"82284188"
"Coarse sand"||"80857617"|"82283585"
"Silt loam"||"80923374"|"82350706"
"Silt loam"||"80855358"|"82281318"
"Silt loam"||"80856881"|"82282844"
"Silt loam"||"80856614"|"82282576"
"Fine sandy loam"||"80920820"|"82348097"
"Loam"||"80857166"|"82283130"
|"Unweathered bedrock"|"80860148"|"82286123"
"Loamy sand"||"80854958"|"82280916"
"Coarse sand"||"80855876"|"82281836"
"Loam"||"80861564"|"82287544"
"Loam"||"80857672"|"82283640"
"Loam"||"80858973"|"82284942"
"Very fine sandy loam"||"80859569"|"82285543"
"Loam"||"80858256"|"82284225"
"Silty clay loam"||"80860424"|"82286400"
"Coarse sandy loam"||"80855127"|"82281086"
"Silt loam"||"80858134"|"82284103"
"Silt loam"||"80924322"|"82351657"
"Sandy loam"||"80860851"|"82286828"
"Loam"||"80858167"|"82284136"
|"Unweathered bedrock"|"80861479"|"82287459"
"Fine sandy loam"||"80860909"|"82286886"
"Silt loam"||"80922699"|"82350025"
|"Sand and gravel"|"80922699"|"82350026"
"Sandy loam"||"80857538"|"82283506"
"Loam"||"80856515"|"82282476"
"Sand"||"80857891"|"82283859"
"Loamy fine sand"||"80854972"|"82280930"
"Silt loam"||"80861612"|"82287592"
"Silty clay"||"80857964"|"82283933"
"Loam"||"80858899"|"82284868"
"Fine sandy loam"||"80855628"|"82281588"
"Loamy very fine sand"||"80857453"|"82283421"
"Loamy sand"||"80858651"|"82284620"
"Silt loam"||"80861571"|"82287551"
"Sandy loam"||"80855046"|"82281005"
|"Peat"|"80856910"|"82282874"
"Sandy loam"||"80861394"|"82287374"
"Sand"||"80858587"|"82284556"
"Sandy loam"||"80923429"|"82350761"
"Sandy loam"||"80857733"|"82283701"
"Loamy sand"||"80860847"|"82286824"
"Fine sandy loam"||"80857787"|"82283755"
"Loam"||"80860107"|"82286082"
|"Muck"|"80855074"|"82281033"
"Fine sandy loam"||"80858329"|"82284298"
"Loamy fine sand"||"80922846"|"82350175"
"Silty clay loam"||"80856323"|"82282284"
"Silt loam"||"80858524"|"82284493"
"Fine sandy loam"||"80860814"|"82286791"
"Silt loam"||"80855848"|"82281808"
"Silt loam"||"80859685"|"82285659"
"Fine sandy loam"||"80856785"|"82282748"
"Sand"||"80859838"|"82285813"
"Silty clay loam"||"80856724"|"82282687"
|"Muck"|"80857735"|"82283703"
"Coarse sand"||"80857369"|"82283335"
"Loam"||"80858345"|"82284314"
"Loam"||"80860044"|"82286019"
"Loam"||"80924281"|"82351616"
"Loamy very fine sand"||"80855033"|"82280992"
"Coarse sand"||"80860539"|"82286515"
|"Muck"|"80860202"|"82286177"
"Silt loam"||"80859537"|"82285511"
"Sandy loam"||"80923363"|"82350695"
"Sand"||"80855994"|"82281954"
|"Unweathered bedrock"|"80859442"|"82285416"
"Loam"||"80861759"|"82287739"
"Silt loam"||"80856474"|"82282435"
"Loam"||"80855775"|"82281735"
"Silty clay loam"||"80860320"|"82286296"
"Sandy loam"||"80923376"|"82350708"
"Loamy sand"||"80858767"|"82284736"
"Fine sandy loam"||"80858432"|"82284401"
"Sand"||"80855265"|"82281225"
"Silt loam"||"80857332"|"82283296"
"Silt loam"||"80855909"|"82281869"
"Coarse sandy loam"||"80858086"|"82284055"
"Fine sandy loam"||"80860769"|"82286745"
"Silt loam"||"80858189"|"82284158"
"Silt loam"||"80861207"|"82287185"
"Loam"||"80861154"|"82287132"
"Fine sandy loam"||"80856067"|"82282027"
"Coarse sand"||"80856140"|"82282101"
"Sand"||"80858403"|"82284372"
"Fine sandy loam"||"80857026"|"82282990"
"Very fine sandy loam"||"80855254"|"82281214"
"Very fine sandy loam"||"80856046"|"82282006"
"Loamy sand"||"80861874"|"82287854"
"Very fine sandy loam"||"80922879"|"82350208"
"Silty clay"||"80858673"|"82284642"
"Silt loam"||"80924302"|"82351637"
"Sand"||"80856286"|"82282247"
|"Unweathered bedrock"|"80858892"|"82284861"
"Silt loam"||"80855680"|"82281640"
"Coarse sandy loam"||"80857516"|"82283484"
"Silty clay loam"||"80859466"|"82285440"
|"Peat"|"80858535"|"82284504"
"Loam"||"80856566"|"82282527"
"Silty clay loam"||"80859801"|"82285776"
"Coarse sandy loam"||"80860096"|"82286071"
"Silty clay loam"||"80861893"|"82287873"
"Fine sandy loam"||"80861472"|"82287452"
"Loamy sand"||"80855000"|"82280959"
"Silt loam"||"80861373"|"82287353"
"Coarse sand"||"80856255"|"82282216"
"Loamy sand"||"80860884"|"82286861"
"Silty clay loam"||"80858366"|"82284335"
"Loam"||"80856445"|"82282406"
"Silt loam"||"80857015"|"82282979"
"Sand"||"80855495"|"82281455"
"Silt loam"||"80855380"|"82281340"
"Loam"||"80859997"|"82285972"
"Fine sandy loam"||"80856943"|"82282907"
"Loam"||"80861811"|"82287791"
"Silty clay"||"80860318"|"82286294"
"Loam"||"80859036"|"82285005"
"Sand"||"80859120"|"82285090"
"Coarse sand"||"80859731"|"82285705"
"Coarse sand"||"80858548"|"82284517"
"Fine sandy loam"||"80924274"|"82351609"
|"Unweathered bedrock"|"80856772"|"82282735"
"Fine sandy loam"||"80860835"|"82286812"
"Fine sandy loam"||"80859073"|"82285042"
"Fine sandy loam"||"80857417"|"82283385"
"Fine sandy loam"||"80923387"|"82350719"
"Silt loam"||"80855181"|"82281140"
"Coarse sand"||"80859768"|"82285743"
"Silt loam"||"80860008"|"82285983"
"Loamy sand"||"80855035"|"82280994"
"Silt loam"||"80860740"|"82286716"
"Loam"||"80857016"|"82282980"
"Fine sandy loam"||"80923669"|"82351004"
"Silt loam"||"80855654"|"82281614"
"Fine sandy loam"||"80923479"|"82350813"
"Loam"||"80859065"|"82285034"
"Silty clay loam"||"80858866"|"82284835"
"Loamy sand"||"80859099"|"82285068"
"Sand"||"80861352"|"82287332"
"Loam"||"80859400"|"82285374"
"Fine sandy loam"||"80857490"|"82283458"
"Coarse sandy loam"||"80859764"|"82285739"
|"Muck"|"80859339"|"82285313"
"Loam"||"80861674"|"82287654"
"Silt loam"||"80860049"|"82286024"
"Sandy loam"||"80856192"|"82282153"
"Sandy loam"||"80858178"|"82284147"
"Fine sandy loam"||"80923721"|"82351056"
|"Unweathered bedrock"|"80855812"|"82281772"
"Loam"||"80861425"|"82287405"
"Fine sandy loam"||"80858293"|"82284262"
"Silty clay loam"||"80861932"|"82287912"
"Loam"||"80860070"|"82286045"
|"Muck"|"80856213"|"82282174"
"Silty clay loam"||"80858598"|"82284567"
"Silt loam"||"80858123"|"82284092"
"Coarse sand"||"80855168"|"82281127"
"Loam"||"80924239"|"82351574"
|"Mucky peat"|"80861091"|"82287068"
"Silt loam"||"80861505"|"82287485"
"Loam"||"80859971"|"82285946"
"Fine sandy loam"||"80858788"|"82284757"
"Sandy loam"||"80857078"|"82283042"
"Silt loam"||"80856931"|"82282895"
"Sandy loam"||"80855765"|"82281725"
"Sandy loam"||"80855598"|"82281558"
"Silt loam"||"80859283"|"82285254"
|"Peat"|"80922627"|"82349950"
"Fine sandy loam"||"80856688"|"82282651"
"Silt loam"||"80861863"|"82287843"
|"Unweathered bedrock"|"80857199"|"82283163"
"Very fine sandy loam"||"80856630"|"82282592"
"Loamy sand"||"80857527"|"82283495"
|"Mucky peat"|"80922814"|"82350143"
"Fine sandy loam"||"80858513"|"82284482"
"Sand"||"80859169"|"82285139"
"Silt loam"||"80859549"|"82285523"
"Coarse sandy loam"||"80857047"|"82283011"
|"Muck"|"80856036"|"82281996"
|"Unweathered bedrock"|"80857746"|"82283714"
"Loamy sand"||"80920833"|"82348112"
|"Unweathered bedrock"|"80860434"|"82286410"
"Sandy loam"||"80920894"|"82348174"
"Fine sand"||"80920862"|"82348142"
"Loam"||"80856588"|"82282550"
"Silt loam"||"80855327"|"82281287"
"Loam"||"80859242"|"82285212"
"Silt loam"||"80856922"|"82282886"
"Silty clay loam"||"80857965"|"82283934"
"Fine sandy loam"||"80860215"|"82286190"
"Loamy fine sand"||"80856129"|"82282090"
"Fine sandy loam"||"80858693"|"82284662"
"Fine sandy loam"||"80857068"|"82283032"
"Loamy fine sand"||"80857406"|"82283374"
|"Unweathered bedrock"|"80858152"|"82284121"
"Silt loam"||"80860446"|"82286422"
|"Muck"|"80859455"|"82285429"
"Fine sandy loam"||"80855116"|"82281075"
"Sandy loam"||"80857442"|"82283410"
"Coarse sand"||"80857722"|"82283690"
"Sandy loam"||"80860732"|"82286708"
"Fine sandy loam"||"80858474"|"82284443"
"Sand"||"80854936"|"82280894"
"Fine sandy loam"||"80924032"|"82351367"
"Very fine sandy loam"||"80858840"|"82284809"
|"Unweathered bedrock"|"80858962"|"82284931"
"Fine sandy loam"||"80855823"|"82281783"
"Clay"||"80857576"|"82283544"
|"Muck"|"80861321"|"82287300"
"Loamy sand"||"80920907"|"82348188"
"Silt loam"||"80855701"|"82281661"
"Fine sandy loam"||"80861468"|"82287448"
|"Mucky peat"|"80855414"|"82281374"
|"Unweathered bedrock"|"80859558"|"82285532"
"Loam"||"80860289"|"82286265"
"Sandy loam"||"80856859"|"82282822"
"Silt loam"||"80855484"|"82281444"
"Silty clay loam"||"80860276"|"82286252"
"Sand"||"80856171"|"82282132"
"Coarse sandy loam"||"80856888"|"82282851"
"Sandy loam"||"80860872"|"82286849"
"Fine sandy loam"||"80858281"|"82284250"
"Loam"||"80855728"|"82281688"
"Fine sandy loam"||"80858999"|"82284968"
"Fine sandy loam"||"80858292"|"82284261"
"Silt loam"||"80856774"|"82282737"
"Loamy sand"||"80856290"|"82282251"
"Very fine sandy loam"||"80861770"|"82287750"
"Fine sandy loam"||"80859893"|"82285868"
"Silt loam"||"80924315"|"82351650"
"Coarse sand"||"80856807"|"82282770"
"Silt loam"||"80858160"|"82284129"
"Coarse sand"||"80859205"|"82285175"
"Fine sandy loam"||"80858255"|"82284224"
"Silt loam"||"80859632"|"82285606"
"Silt loam"||"80924263"|"82351598"
"Very fine sandy loam"||"80859326"|"82285299"
"Sandy loam"||"80923450"|"82350783"
"Fine sandy loam"||"80859559"|"82285533"
"Fine sandy loam"||"80858914"|"82284883"
"Very fine sandy loam"||"80856419"|"82282380"
"Fine sandy loam"||"80857567"|"82283535"
"Silt loam"||"80860033"|"82286008"
"Silt loam"||"80857464"|"82283432"
|"Mucky peat"|"80861310"|"82287289"
"Loam"||"80923732"|"82351067"
"Loam"||"80856456"|"82282417"
"Silt loam"||"80855922"|"82281882"
|"Muck"|"80858075"|"82284044"
"Loamy sand"||"80856640"|"82282602"
"Loamy fine sand"||"80855022"|"82280981"
"Loam"||"80857129"|"82283093"
"Silt loam"||"80859975"|"82285950"
"Fine sandy loam"||"80857395"|"82283362"
"Silt loam"||"80857120"|"82283084"
"Loam"||"80860182"|"82286157"
"Silt loam"||"80855691"|"82281651"
"Fine sandy loam"||"80857469"|"82283437"
"Silt loam"||"80860607"|"82286583"
"Coarse sand"||"80861102"|"82287080"
"Clay"||"80860331"|"82286307"
"Loam"||"80856578"|"82282539"
"Fine sandy loam"||"80860883"|"82286860"
"Silt loam"||"80924250"|"82351585"
"Sand"||"80859790"|"82285765"
"Loamy coarse sand"||"80861309"|"82287288"
"Sand"||"80855517"|"82281477"
"Silt loam"||"80861553"|"82287533"
"Loam"||"80856493"|"82282454"
"Loamy very fine sand"||"80855447"|"82281407"
|"Muck"|"80859317"|"82285290"
"Very fine sandy loam"||"80861675"|"82287655"
"Fine sandy loam"||"80855569"|"82281529"
"Fine sandy loam"||"80860550"|"82286526"
"Loamy fine sand"||"80861194"|"82287172"
