"illitic"|"14203453"|"11106552"
"isotic"|"14203454"|"11106553"
"isotic"|"14203455"|"11106554"
"isotic"|"14203456"|"11106555"
"illitic"|"14203457"|"11106556"
"isotic"|"14203458"|"11106557"
"isotic"|"14203459"|"11106558"
"isotic"|"14203460"|"11106559"
"isotic"|"14203461"|"11106560"
"isotic"|"14203462"|"11106561"
"isotic"|"14203463"|"11106562"
"isotic"|"14203464"|"11106563"
"isotic"|"14203465"|"11106564"
"mixed"|"14203466"|"11106565"
"isotic"|"14203467"|"11106566"
"mixed"|"14203468"|"11106567"
"mixed"|"14203469"|"11106568"
"isotic"|"14203470"|"11106569"
"isotic"|"14203471"|"11106570"
"isotic"|"14203472"|"11106571"
"isotic"|"14203473"|"11106572"
"mixed"|"14203474"|"11106573"
"isotic"|"14203475"|"11106574"
"isotic"|"14203476"|"11106575"
"isotic"|"14203477"|"11106576"
"mixed"|"14203478"|"11106577"
"isotic"|"14203479"|"11106578"
"isotic"|"14203480"|"11106579"
"isotic"|"14203481"|"11106580"
"isotic"|"14203482"|"11106581"
"isotic"|"14203483"|"11106582"
"isotic"|"14203484"|"11106583"
"mixed"|"14203485"|"11106584"
"isotic"|"14203486"|"11106585"
"isotic"|"14203487"|"11106586"
"mixed"|"14203489"|"11106587"
"mixed"|"14203490"|"11106588"
"isotic"|"14203492"|"11106589"
"isotic"|"14203493"|"11106590"
"isotic"|"14203494"|"11106591"
"isotic"|"14203495"|"11106592"
"isotic"|"14203496"|"11106593"
"isotic"|"14203497"|"11106594"
"isotic"|"14203498"|"11106595"
"isotic"|"14203499"|"11106596"
"isotic"|"14203501"|"11106597"
"isotic"|"14203502"|"11106598"
"isotic"|"14203504"|"11106599"
"mixed"|"14203505"|"11106600"
"isotic"|"14203506"|"11106601"
"isotic"|"14203507"|"11106602"
"mixed"|"14203508"|"11106603"
"isotic"|"14203509"|"11106604"
"isotic"|"14203510"|"11106605"
"isotic"|"14203511"|"11106606"
"isotic"|"14203512"|"11106607"
"illitic"|"14203513"|"11106608"
"illitic"|"14203514"|"11106609"
"mixed"|"14203515"|"11106610"
"isotic"|"14203516"|"11106611"
"mixed"|"14203517"|"11106612"
"illitic"|"14203518"|"11106613"
"isotic"|"14203519"|"11106614"
"illitic"|"14203520"|"11106615"
"mixed"|"14203521"|"11106616"
"isotic"|"14203522"|"11106617"
"isotic"|"14203523"|"11106618"
"illitic"|"14203524"|"11106619"
"isotic"|"14203525"|"11106620"
"isotic"|"14203526"|"11106621"
"isotic"|"14203527"|"11106622"
"not used"|"14203528"|"11106623"
"isotic"|"14203529"|"11106624"
"isotic"|"14203530"|"11106625"
"isotic"|"14203531"|"11106626"
"isotic"|"14203532"|"11106627"
"isotic"|"14203533"|"11106628"
"mixed"|"14203534"|"11106629"
"mixed"|"14203535"|"11106630"
"isotic"|"14203536"|"11106631"
"isotic"|"14203537"|"11106632"
"isotic"|"14203538"|"11106633"
"isotic"|"14203539"|"11106634"
"isotic"|"14203540"|"11106635"
"mixed"|"14203541"|"11106636"
"mixed"|"14203542"|"11106637"
"isotic"|"14203543"|"11106638"
"mixed"|"14203544"|"11106639"
"illitic"|"14203545"|"11106640"
"mixed"|"14203546"|"11106641"
"illitic"|"14203547"|"11106642"
"mixed"|"14203548"|"11106643"
"not used"|"14203549"|"11106644"
"isotic"|"14203550"|"11106645"
"illitic"|"14203551"|"11106646"
"isotic"|"14203552"|"11106647"
"isotic"|"14203553"|"11106648"
"illitic"|"14203554"|"11106649"
"isotic"|"14203555"|"11106650"
"isotic"|"14203556"|"11106651"
"isotic"|"14203557"|"11106652"
"mixed"|"14203558"|"11106653"
"isotic"|"14203559"|"11106654"
"isotic"|"14203560"|"11106655"
"isotic"|"14203561"|"11106656"
"isotic"|"14203562"|"11106657"
"isotic"|"14203564"|"11106658"
"isotic"|"14203565"|"11106659"
"isotic"|"14203566"|"11106660"
"isotic"|"14203567"|"11106661"
"isotic"|"14203568"|"11106662"
"illitic"|"14203569"|"11106663"
"isotic"|"14203570"|"11106664"
"isotic"|"14203571"|"11106665"
"illitic"|"14203572"|"11106666"
"mixed"|"14203573"|"11106667"
"isotic"|"14203574"|"11106668"
"isotic"|"14203575"|"11106669"
"isotic"|"14203576"|"11106670"
"isotic"|"14203577"|"11106671"
"isotic"|"14203578"|"11106672"
"isotic"|"14203580"|"11106673"
"isotic"|"14203581"|"11106674"
"isotic"|"14203582"|"11106675"
"isotic"|"14203583"|"11106676"
"isotic"|"14203584"|"11106677"
"isotic"|"14203585"|"11106678"
"isotic"|"14203586"|"11106679"
"mixed"|"14203587"|"11106680"
"isotic"|"14203588"|"11106681"
"isotic"|"14203589"|"11106682"
"isotic"|"14203590"|"11106683"
"isotic"|"14203592"|"11106684"
"isotic"|"14203593"|"11106685"
"isotic"|"14203594"|"11106686"
"isotic"|"14203595"|"11106687"
"mixed"|"14203596"|"11106688"
"mixed"|"14203597"|"11106689"
"mixed"|"14203598"|"11106690"
"isotic"|"14203599"|"11106691"
"not used"|"14203600"|"11106692"
"isotic"|"14203601"|"11106693"
"illitic"|"14203602"|"11106694"
"mixed"|"14203603"|"11106695"
"not used"|"14203604"|"11106696"
"isotic"|"14203605"|"11106697"
"isotic"|"14203606"|"11106698"
"mixed"|"14203607"|"11106699"
"illitic"|"14203608"|"11106700"
"isotic"|"14203609"|"11106701"
"mixed"|"14203610"|"11106702"
"isotic"|"14203611"|"11106703"
"isotic"|"14203612"|"11106704"
"isotic"|"14203613"|"11106705"
"isotic"|"14203614"|"11106706"
"isotic"|"14203615"|"11106707"
"mixed"|"14203617"|"11106708"
"illitic"|"14203618"|"11106709"
"mixed"|"14203619"|"11106710"
"illitic"|"14203620"|"11106711"
"isotic"|"14203621"|"11106712"
"mixed"|"14203622"|"11106713"
"isotic"|"14203623"|"11106714"
"isotic"|"14203624"|"11106715"
"isotic"|"14203625"|"11106716"
"isotic"|"14203626"|"11106717"
"isotic"|"14203627"|"11106718"
"mixed"|"14203628"|"11106719"
"isotic"|"14203629"|"11106720"
"isotic"|"14203630"|"11106721"
"isotic"|"14203631"|"11106722"
"isotic"|"14203632"|"11106723"
"isotic"|"14203633"|"11106724"
"isotic"|"14203634"|"11106725"
"isotic"|"14203635"|"11106726"
"isotic"|"14203636"|"11106727"
"isotic"|"14203637"|"11106728"
"isotic"|"14203638"|"11106729"
"isotic"|"14203639"|"11106730"
"isotic"|"14203640"|"11106731"
"isotic"|"14203641"|"11106732"
"isotic"|"14203642"|"11106733"
"mixed"|"14203643"|"11106734"
"isotic"|"14203644"|"11106735"
"isotic"|"14203645"|"11106736"
"isotic"|"14203646"|"11106737"
"isotic"|"14203647"|"11106738"
"mixed"|"14203649"|"11106739"
"isotic"|"14203650"|"11106740"
"isotic"|"14203651"|"11106741"
"isotic"|"14203652"|"11106742"
"mixed"|"14203653"|"11106743"
"not used"|"14203654"|"11106744"
"illitic"|"14203655"|"11106745"
"isotic"|"14203656"|"11106746"
"isotic"|"14203657"|"11106747"
"isotic"|"14203658"|"11106748"
"isotic"|"14203659"|"11106749"
"isotic"|"14203660"|"11106750"
"isotic"|"14203661"|"11106751"
"isotic"|"14203662"|"11106752"
"not used"|"14203663"|"11106753"
"isotic"|"14203664"|"11106754"
"isotic"|"14203665"|"11106755"
"isotic"|"14203666"|"11106756"
"isotic"|"14203667"|"11106757"
"isotic"|"14203668"|"11106758"
"isotic"|"14203669"|"11106759"
"isotic"|"14203670"|"11106760"
"isotic"|"14203671"|"11106761"
"isotic"|"14203672"|"11106762"
"isotic"|"14203673"|"11106763"
"isotic"|"14203674"|"11106764"
"isotic"|"14203675"|"11106765"
"isotic"|"14203676"|"11106766"
"isotic"|"14203677"|"11106767"
"mixed"|"14203678"|"11106768"
